country_code,parameter,unit,measurement_date,threshold_24h,country_daily_avg,locations_with_data,locations_exceeding,locations_comparable,reading_count,avg_hours_covered,reference_monitor_locations,exceedance_rate,rolling_7d_avg,rolling_7d_station_exceedance_rate
AE,pm25,µg/m³,2026-07-04,15.0,31.88177083333333,8,8,8,192,24.0,0,100.0,39.62631746777658,100.0
AE,pm25,µg/m³,2026-01-31,15.0,27.46428151887051,9,9,9,216,24.0,0,100.0,25.258781473186737,86.88524590163934
AE,pm25,µg/m³,2026-01-23,15.0,11.653501674632539,9,3,9,216,24.0,0,33.33333333333333,27.53469835761154,73.01587301587301
AE,pm25,µg/m³,2025-10-19,15.0,44.10633547488975,7,7,7,168,24.0,0,100.0,36.8383248530261,98.07692307692307
AE,pm25,µg/m³,2025-10-08,15.0,49.11227480089056,6,6,6,144,24.0,0,100.0,41.32841442379473,100.0
AE,pm25,µg/m³,2025-06-21,15.0,60.06967695333339,6,6,6,144,24.0,0,100.0,51.18630478354444,100.0
AE,pm25,µg/m³,2025-05-13,15.0,31.36877493917039,4,4,4,96,24.0,0,100.0,38.98791969843735,89.28571428571429
AE,pm25,µg/m³,2024-12-25,15.0,60.498917817186424,3,3,3,72,24.0,0,100.0,44.56748965977045,100.0
AE,pm25,µg/m³,2024-12-06,15.0,80.82187639710344,3,3,3,72,24.0,0,100.0,31.53395909480178,90.47619047619048
AE,pm25,µg/m³,2024-12-01,15.0,15.268913757538906,3,2,3,72,24.0,0,66.66666666666666,27.709742217069422,80.95238095238095
AE,pm25,µg/m³,2026-04-28,15.0,34.6015625,8,8,8,192,24.0,0,100.0,25.861453035291504,85.71428571428571
AE,pm25,µg/m³,2026-03-13,15.0,17.487037037037037,9,5,9,216,24.0,0,55.55555555555556,27.486772486772484,76.19047619047619
AE,pm25,µg/m³,2026-02-27,15.0,36.4,8,8,8,192,24.0,0,100.0,63.02534479020811,100.0
AE,pm25,µg/m³,2026-01-24,15.0,16.133253727319033,9,4,9,208,23.11111111111111,0,44.44444444444444,26.68538323008605,68.25396825396825
AE,pm25,µg/m³,2025-08-30,15.0,53.39074013131693,7,7,7,168,24.0,0,100.0,44.23456213259086,100.0
AE,pm25,µg/m³,2024-08-10,15.0,14.677118008335434,1,0,1,24,24.0,0,0.0,25.633955551067718,85.71428571428571
AE,pm25,µg/m³,2024-08-16,15.0,38.82067135950875,1,1,1,24,24.0,0,100.0,24.023892694464582,85.71428571428571
AE,pm25,µg/m³,2024-11-11,15.0,48.677488503632716,3,3,3,72,24.0,0,100.0,52.48754776627929,100.0
AE,pm25,µg/m³,2025-02-18,15.0,28.187632282134576,3,3,3,71,23.666666666666668,0,100.0,24.838536062436443,85.71428571428571
AE,pm25,µg/m³,2025-03-30,15.0,29.73356736920498,3,3,3,72,24.0,0,100.0,34.92498393813784,95.23809523809523
AE,pm25,µg/m³,2025-04-17,15.0,10.213773155377972,3,0,3,72,24.0,0,0.0,32.42899901780402,85.71428571428571
AE,pm25,µg/m³,2025-06-19,15.0,36.16226218144099,6,6,6,144,24.0,0,100.0,50.41729783050683,100.0
AE,pm25,µg/m³,2025-06-26,15.0,53.500446920081814,6,6,6,144,24.0,0,100.0,48.1929111777105,100.0
AE,pm25,µg/m³,2025-11-28,15.0,44.02749528010553,8,8,8,192,24.0,0,100.0,36.65253705438613,100.0
AE,pm25,µg/m³,2026-07-27,15.0,33.57031250000001,8,8,8,192,24.0,0,100.0,38.42232142857143,100.0
AE,pm25,µg/m³,2026-08-09,15.0,20.179166666666667,8,7,8,192,24.0,0,87.5,28.83154761904762,98.21428571428571
AE,pm25,µg/m³,2026-08-17,15.0,47.6547619047619,8,8,8,168,21.0,0,100.0,49.944802295918365,100.0
AE,pm25,µg/m³,2024-11-16,15.0,21.248726821332067,3,3,3,72,24.0,0,100.0,47.78628170885694,100.0
AE,pm25,µg/m³,2024-09-02,15.0,12.360937512583204,1,0,1,24,24.0,0,0.0,62.20078760159021,85.71428571428571
AE,pm25,µg/m³,2025-08-27,15.0,39.6093482895503,7,7,7,168,24.0,0,100.0,39.32768911723502,97.87234042553192
AE,pm25,µg/m³,2025-07-29,15.0,46.02477369540267,6,6,6,144,24.0,0,100.0,40.72484897840376,100.0
AE,pm25,µg/m³,2025-07-02,15.0,74.46511176639936,6,6,6,144,24.0,0,100.0,62.418365425182074,100.0
AE,pm25,µg/m³,2024-10-12,15.0,46.68211797542042,2,2,2,48,24.0,0,100.0,35.21478967719126,100.0
AE,pm25,µg/m³,2024-10-15,15.0,27.27671680847804,3,3,3,72,24.0,0,100.0,39.6697833211239,100.0
AE,pm25,µg/m³,2024-10-19,15.0,33.702777751066066,3,3,3,72,24.0,0,100.0,25.875905243643416,75.0
AE,pm25,µg/m³,2024-10-27,15.0,19.627256928218735,3,3,3,72,24.0,0,100.0,40.98916172516879,100.0
AE,pm25,µg/m³,2024-12-23,15.0,43.2909959687127,3,3,3,72,24.0,0,100.0,37.76928440353963,100.0
AE,pm25,µg/m³,2025-01-08,15.0,41.83694674657738,3,3,3,69,23.0,0,100.0,32.35514508364547,85.71428571428571
AE,pm25,µg/m³,2025-03-24,15.0,16.354140172862735,3,2,3,70,23.333333333333332,0,66.66666666666666,39.657936759265326,95.23809523809523
AE,pm25,µg/m³,2025-05-29,15.0,61.78073872661178,5,5,5,120,24.0,0,100.0,39.165302135733704,96.96969696969697
AE,pm25,µg/m³,2026-01-17,15.0,22.078459619997457,9,7,9,216,24.0,0,77.77777777777779,45.10031381401987,85.71428571428571
AE,pm25,µg/m³,2026-03-11,15.0,11.272222222222219,9,2,9,216,24.0,0,22.22222222222222,29.613955026455027,88.88888888888889
AE,pm25,µg/m³,2026-04-13,15.0,17.178645833333334,8,7,8,192,24.0,0,87.5,26.374744777030962,69.35483870967742
AE,pm25,µg/m³,2026-08-11,15.0,34.96666666666667,8,8,8,192,24.0,0,100.0,29.49010416666667,98.21428571428571
AE,pm25,µg/m³,2026-06-28,15.0,39.663690476190474,7,7,7,168,24.0,0,100.0,41.521752845368916,100.0
AE,pm25,µg/m³,2026-05-21,15.0,11.019642857142857,7,1,7,168,24.0,0,14.285714285714285,30.088804162969534,64.0
AE,pm25,µg/m³,2026-03-15,15.0,45.60462962962963,9,9,9,216,24.0,0,100.0,29.195833333333333,76.19047619047619
AE,pm25,µg/m³,2026-01-07,15.0,21.61118357857314,9,9,9,216,24.0,0,100.0,26.52958076320111,82.53968253968253
AE,pm25,µg/m³,2025-10-10,15.0,43.51142315413748,6,6,6,144,24.0,0,100.0,40.2015729821596,100.0
AE,pm25,µg/m³,2025-10-07,15.0,38.59567539767184,6,6,6,144,24.0,0,100.0,41.08563790179009,100.0
AE,pm25,µg/m³,2025-09-09,15.0,44.56098642724531,6,6,6,144,24.0,0,100.0,34.776758257707165,100.0
AE,pm25,µg/m³,2025-08-15,15.0,35.68003661654613,6,6,6,144,24.0,0,100.0,30.224564238349195,90.47619047619048
AE,pm25,µg/m³,2025-04-12,15.0,35.13084023087113,3,3,3,72,24.0,0,100.0,31.30342436816226,100.0
AE,pm25,µg/m³,2025-05-31,15.0,21.61001299604623,5,5,5,120,24.0,0,100.0,40.99617098560716,97.14285714285714
AE,pm25,µg/m³,2025-05-18,15.0,35.42464569264266,4,4,4,85,21.25,0,100.0,29.544304408184193,89.28571428571429
AE,pm25,µg/m³,2025-05-05,15.0,40.84045836669628,4,4,4,96,24.0,0,100.0,36.1917181942327,100.0
AE,pm25,µg/m³,2024-07-27,15.0,45.44057976681253,1,1,1,23,23.0,0,100.0,47.1599579649591,100.0
AE,pm25,µg/m³,2024-11-26,15.0,33.33165683348973,3,3,3,72,24.0,0,100.0,48.84153437890389,100.0
AE,pm25,µg/m³,2024-12-19,15.0,40.49980618335582,3,3,3,72,24.0,0,100.0,33.536351009370875,100.0
AE,pm25,µg/m³,2025-01-04,15.0,23.601853598047185,3,3,3,72,24.0,0,100.0,38.54922569677555,85.71428571428571
AE,pm25,µg/m³,2025-04-25,15.0,89.92237205968962,4,4,4,73,18.25,0,100.0,48.59339955893774,100.0
AE,pm25,µg/m³,2025-07-08,15.0,42.275044894983935,6,6,6,138,23.0,0,100.0,41.51504784452699,100.0
AE,pm25,µg/m³,2025-07-14,15.0,32.45743923501334,6,6,6,144,24.0,0,100.0,40.03568363064404,100.0
AE,pm25,µg/m³,2025-08-08,15.0,22.1974379900429,6,6,6,144,24.0,0,100.0,23.906210733456923,100.0
AE,pm25,µg/m³,2025-08-09,15.0,22.650236217512028,6,6,6,144,24.0,0,100.0,22.777285213182186,100.0
AE,pm25,µg/m³,2025-08-23,15.0,37.330704443810305,7,7,7,158,22.571428571428573,0,100.0,24.139076555264456,97.67441860465115
AE,pm25,µg/m³,2025-10-16,15.0,32.73918900601928,8,8,8,185,23.125,0,100.0,42.48096840600111,97.87234042553192
AE,pm25,µg/m³,2025-11-04,15.0,43.17995281237774,7,7,7,168,24.0,0,100.0,46.58606037399424,100.0
AE,pm25,µg/m³,2025-11-12,15.0,36.51433037551342,6,6,6,108,18.0,0,100.0,30.258222848499795,81.25
AE,pm25,µg/m³,2025-12-01,15.0,55.08239980264528,8,8,8,184,23.0,0,100.0,44.01096809492178,100.0
AE,pm25,µg/m³,2026-02-28,15.0,57.795138888888886,9,9,9,208,23.111111111111107,0,100.0,63.746152308882145,100.0
AE,pm25,µg/m³,2026-03-10,15.0,33.694907407407406,9,9,9,216,24.0,0,100.0,31.931613756613757,100.0
AE,pm25,µg/m³,2026-03-30,15.0,15.254166666666666,9,6,9,216,24.0,0,66.66666666666666,7.115911306042885,11.11111111111111
AE,pm25,µg/m³,2026-05-19,15.0,18.064285714285713,7,5,7,168,24.0,0,71.42857142857143,27.235381543921918,79.59183673469387
AE,pm25,µg/m³,2026-06-29,15.0,54.335115131578945,8,8,8,187,23.375000000000004,0,100.0,41.85827112423917,100.0
AE,pm25,µg/m³,2026-07-21,15.0,39.38125000000001,8,8,8,192,24.0,0,100.0,31.62767857142857,100.0
AE,pm25,µg/m³,2026-08-07,15.0,40.61510416666666,8,8,8,192,24.0,0,100.0,37.761830357142856,100.0
AE,pm25,µg/m³,2024-09-19,15.0,53.9435763888889,1,1,1,24,24.0,0,100.0,46.65946256585705,100.0
AE,pm25,µg/m³,2024-08-14,15.0,22.9364734041518,1,1,1,23,23.0,0,100.0,19.88062352534594,85.71428571428571
AE,pm25,µg/m³,2024-12-26,15.0,59.77506769586492,3,3,3,72,24.0,0,100.0,47.32109844727175,100.0
AE,pm25,µg/m³,2024-12-05,15.0,34.98082814724357,3,3,3,72,24.0,0,100.0,21.858761524158265,80.95238095238095
AE,pm25,µg/m³,2026-07-24,15.0,44.237500000000004,8,8,8,192,24.0,0,100.0,35.42552083333334,100.0
AE,pm25,µg/m³,2026-03-23,15.0,11.69027777777778,9,1,9,216,24.0,0,11.11111111111111,21.039550264550265,69.84126984126983
AE,pm25,µg/m³,2025-12-23,15.0,20.858873292963093,9,8,9,206,22.88888888888889,0,88.88888888888889,23.613672540857614,88.70967741935483
AE,pm25,µg/m³,2025-12-16,15.0,9.021557419493396,9,0,9,216,24.0,0,0.0,24.037560994401048,81.9672131147541
AE,pm25,µg/m³,2025-11-02,15.0,51.77849617777573,7,7,7,168,24.0,0,100.0,51.293734199553796,100.0
AE,pm25,µg/m³,2024-11-24,15.0,31.77733407031607,3,3,3,72,24.0,0,100.0,51.60510911299754,100.0
AE,pm25,µg/m³,2024-08-28,15.0,115.33796282167788,1,1,1,9,9.0,0,100.0,52.021381218855396,100.0
AE,pm25,µg/m³,2024-09-22,15.0,36.0947916176584,1,1,1,24,24.0,0,100.0,44.64878474909162,100.0
AE,pm25,µg/m³,2024-10-01,15.0,19.869791679912144,1,1,1,24,24.0,0,100.0,53.79723874373095,100.0
AE,pm25,µg/m³,2024-10-16,15.0,14.566107261822456,3,1,3,72,24.0,0,33.33333333333333,36.85371189363754,89.47368421052632
AE,pm25,µg/m³,2024-10-18,15.0,17.35634645626501,3,3,3,72,24.0,0,100.0,27.730096704265467,73.68421052631578
AE,pm25,µg/m³,2024-10-26,15.0,31.822714180306154,3,3,3,72,24.0,0,100.0,46.82430006793091,100.0
AE,pm25,µg/m³,2025-05-09,15.0,52.00519840584861,4,4,4,96,24.0,0,100.0,32.389544832198744,89.28571428571429
AE,pm25,µg/m³,2025-06-30,15.0,70.35046031519218,6,6,6,144,24.0,0,100.0,51.331480286030775,100.0
AE,pm25,µg/m³,2025-10-23,15.0,46.54662507272787,7,7,7,168,24.0,0,100.0,38.488564657883565,100.0
AE,pm25,µg/m³,2026-02-25,15.0,69.00208333333333,8,8,8,192,24.0,0,100.0,59.09096235032285,98.21428571428571
AE,pm25,µg/m³,2026-03-01,15.0,41.51435185185185,9,9,9,216,24.0,0,100.0,60.470153704541495,100.0
AE,pm25,µg/m³,2026-04-06,15.0,14.665277777777778,9,6,9,216,24.0,0,66.66666666666666,29.550595238095237,88.88888888888889
AE,pm25,µg/m³,2026-06-04,15.0,26.675,7,7,7,168,24.0,0,100.0,29.97159863945578,100.0
AE,pm25,µg/m³,2025-07-18,15.0,31.452830057453223,6,6,6,144,24.0,0,100.0,39.19884911114319,100.0
AE,pm25,µg/m³,2025-07-11,15.0,50.221838018941796,6,6,6,144,24.0,0,100.0,39.604115558610225,100.0
AE,pm25,µg/m³,2025-05-25,15.0,33.999149637888,5,4,5,97,19.4,0,80.0,59.74140624122421,96.55172413793103
AE,pm25,µg/m³,2025-05-10,15.0,69.71516628728972,4,4,4,96,24.0,0,100.0,37.40340554299181,89.28571428571429
AE,pm25,µg/m³,2025-03-29,15.0,33.433832881627254,3,3,3,72,24.0,0,100.0,34.33089246851268,95.23809523809523
AE,pm25,µg/m³,2024-11-15,15.0,33.60943283637364,3,3,3,72,24.0,0,100.0,52.60596589284083,100.0
AE,pm25,µg/m³,2024-11-14,15.0,61.81533567110697,3,3,3,72,24.0,0,100.0,55.42755705281024,100.0
AE,pm25,µg/m³,2024-11-10,15.0,55.149177001582245,3,3,3,72,24.0,0,100.0,53.52661024861866,100.0
AE,pm25,µg/m³,2024-11-02,15.0,64.12656238785497,3,3,3,72,24.0,0,100.0,40.0004023136916,100.0
AE,pm25,µg/m³,2025-04-28,15.0,25.437549616727566,4,4,4,96,24.0,0,100.0,49.40560052577924,100.0
AE,pm25,µg/m³,2024-08-17,15.0,21.4760416911708,1,1,1,24,24.0,0,100.0,24.995167506298205,100.0
AE,pm25,µg/m³,2024-08-21,15.0,11.292881954047417,1,0,1,24,24.0,0,0.0,22.93992545989476,85.71428571428571
AE,pm25,µg/m³,2024-09-06,15.0,51.639722209506566,1,1,1,15,15.0,0,100.0,21.861109681971488,71.42857142857143
AE,pm25,µg/m³,2024-11-01,15.0,54.41168980245237,3,3,3,72,24.0,0,100.0,35.38556685547034,100.0
AE,pm25,µg/m³,2025-02-25,15.0,9.594358754857087,3,0,3,72,24.0,0,0.0,31.336833195873627,85.71428571428571
AE,pm25,µg/m³,2025-05-12,15.0,35.03043896042639,4,4,4,96,24.0,0,100.0,37.781786375315164,89.28571428571429
AE,pm25,µg/m³,2025-07-23,15.0,54.17879637174735,6,6,6,144,24.0,0,100.0,38.571151551625775,100.0
AE,pm25,µg/m³,2025-07-27,15.0,30.78331522588377,6,6,6,144,24.0,0,100.0,39.254113713221784,100.0
AE,pm25,µg/m³,2025-08-13,15.0,38.09498579624526,6,6,6,144,24.0,0,100.0,22.769186191653592,90.47619047619048
AE,pm25,µg/m³,2025-08-25,15.0,51.79774071489062,7,7,7,168,24.0,0,100.0,33.52048811784989,97.77777777777777
AE,pm25,µg/m³,2025-08-29,15.0,29.756536299790138,7,7,7,168,24.0,0,100.0,41.94027132008991,100.0
AE,pm25,µg/m³,2025-12-05,15.0,55.9333240847856,8,8,8,167,20.875,0,100.0,62.662426064291935,100.0
AE,pm25,µg/m³,2026-02-22,15.0,64.44634208223636,8,8,8,192,24.0,0,100.0,33.96293895802027,94.33962264150944
AE,pm25,µg/m³,2026-04-23,15.0,15.158854166666668,8,5,8,192,24.0,0,62.5,32.29027250774452,94.44444444444444
AE,pm25,µg/m³,2026-05-20,15.0,83.89895833333333,8,5,8,169,21.124999999999996,0,62.5,31.43327695208518,74.0
AE,pm25,µg/m³,2026-07-01,15.0,32.640625,8,8,8,192,24.0,0,100.0,42.291827671858215,100.0
AE,pm25,µg/m³,2025-03-26,15.0,37.990033374892334,3,3,3,72,24.0,0,100.0,31.366109705910453,95.23809523809523
AE,pm25,µg/m³,2024-09-23,15.0,54.30954850382276,1,1,1,24,24.0,0,100.0,45.25114087642186,100.0
AE,pm25,µg/m³,2025-06-14,15.0,48.475252508013334,6,6,6,144,24.0,0,100.0,34.15180321707423,100.0
AE,pm25,µg/m³,2025-06-28,15.0,41.84980402589543,6,6,6,143,23.833333333333336,0,100.0,47.53212872119881,100.0
AE,pm25,µg/m³,2026-02-11,15.0,55.27932160467278,6,6,6,144,24.0,0,100.0,43.240485974243505,100.0
AE,pm25,µg/m³,2026-04-17,15.0,27.746354166666666,8,8,8,192,24.0,0,100.0,22.538929631528315,70.6896551724138
AE,pm25,µg/m³,2026-07-20,15.0,38.69322916666667,8,8,8,192,24.0,0,100.0,35.952752976190474,100.0
AE,pm25,µg/m³,2026-05-01,15.0,31.91904761904762,7,7,7,168,24.0,0,100.0,30.500500407330765,100.0
AE,pm25,µg/m³,2026-03-05,15.0,27.299074074074078,9,9,9,216,24.0,0,100.0,35.893287037037034,100.0
AE,pm25,µg/m³,2026-02-06,15.0,45.62361865860445,8,8,8,192,24.0,0,100.0,39.668367922145684,100.0
AE,pm25,µg/m³,2025-12-24,15.0,21.716029055802526,9,8,9,216,24.0,0,88.88888888888889,22.412224684632196,87.09677419354838
AE,pm25,µg/m³,2025-10-26,15.0,53.09196317277315,7,7,7,168,24.0,0,100.0,46.082997033827176,100.0
AE,pm25,µg/m³,2025-10-06,15.0,45.042520576255555,6,6,6,144,24.0,0,100.0,41.74301080639196,100.0
AE,pm25,µg/m³,2025-09-28,15.0,46.738190652159375,6,6,6,126,21.0,0,100.0,39.52153601005557,97.77777777777777
AE,pm25,µg/m³,2025-09-15,15.0,9.212576681954992,6,0,6,144,24.0,0,0.0,20.4044196335563,57.14285714285714
AE,pm25,µg/m³,2025-09-05,15.0,20.684716814646016,6,6,6,144,24.0,0,100.0,38.57423509451013,100.0
AE,pm25,µg/m³,2026-05-09,15.0,20.173214285714288,7,6,7,156,22.285714285714285,0,85.71428571428571,35.44835251220053,98.07692307692307
AE,pm25,µg/m³,2026-06-02,15.0,26.885119047619046,7,7,7,168,24.0,0,100.0,34.13639455782313,100.0
AE,pm25,µg/m³,2024-12-10,15.0,27.29558966557185,3,3,3,72,24.0,0,100.0,35.52098602582117,95.65217391304348
AE,pm25,µg/m³,2025-03-03,15.0,29.55240610459303,3,3,3,72,24.0,0,100.0,17.636180602857078,57.14285714285714
AE,pm25,µg/m³,2025-04-01,15.0,35.58685982448083,3,3,3,72,24.0,0,100.0,37.502099915008635,100.0
AE,pm25,µg/m³,2025-04-29,15.0,23.397659742169907,4,4,4,96,24.0,0,100.0,46.412633985030126,100.0
AE,pm25,µg/m³,2025-05-24,15.0,33.50804164185367,4,4,4,96,24.0,0,100.0,59.945048534760595,100.0
AE,pm25,µg/m³,2025-06-13,15.0,48.20802750190099,6,6,6,144,24.0,0,100.0,33.58500041093616,100.0
AE,pm25,µg/m³,2025-06-15,15.0,57.411813241464124,6,6,6,144,24.0,0,100.0,36.40063653436414,100.0
AE,pm25,µg/m³,2025-08-17,15.0,20.341384749905565,6,6,6,144,24.0,0,100.0,30.927530967227128,90.47619047619048
AE,pm25,µg/m³,2025-09-06,15.0,25.932563970573767,6,6,6,134,22.333333333333332,0,100.0,34.651638500118246,100.0
AE,pm25,µg/m³,2025-09-27,15.0,32.49156227277111,6,6,6,132,22.0,0,100.0,36.577314953474904,97.82608695652173
AE,pm25,µg/m³,2025-11-21,15.0,50.272816049997445,8,8,8,192,24.0,0,100.0,57.93210403101222,100.0
AE,pm25,µg/m³,2026-02-07,15.0,44.44424233883493,8,8,8,192,24.0,0,100.0,42.09407661071203,100.0
AE,pm25,µg/m³,2026-02-18,15.0,18.6294285107318,7,5,7,168,24.0,0,71.42857142857143,31.737387993329826,95.83333333333334
AE,pm25,µg/m³,2026-02-20,15.0,26.656992994380317,8,8,8,192,24.0,0,100.0,26.554068914392662,94.11764705882352
AE,pm25,µg/m³,2026-03-04,15.0,27.495833333333334,9,9,9,216,24.0,0,100.0,37.362838955026454,100.0
AE,pm25,µg/m³,2026-05-10,15.0,12.776190476190477,7,2,7,168,24.0,0,28.57142857142857,32.59597155981958,88.46153846153845
AE,pm25,µg/m³,2026-06-10,15.0,38.3577380952381,7,7,7,168,24.0,0,100.0,33.005017006802724,97.95918367346938
AE,pm25,µg/m³,2026-07-05,15.0,44.81458333333333,8,8,8,192,24.0,0,100.0,40.36215930451128,100.0
AE,pm25,µg/m³,2025-07-20,15.0,36.16953923003842,6,6,6,144,24.0,0,100.0,40.08402928577959,100.0
AE,pm25,µg/m³,2025-07-19,15.0,30.302365607304203,6,6,6,144,24.0,0,100.0,38.6471442160912,100.0
AE,pm25,µg/m³,2025-06-23,15.0,48.802666180375695,6,6,6,138,23.0,0,100.0,47.83396744330481,100.0
AE,pm25,µg/m³,2025-06-07,15.0,44.507632865046816,6,6,6,144,24.0,0,100.0,32.48727139724941,95.23809523809523
AE,pm25,µg/m³,2025-05-11,15.0,47.212452840473915,4,4,4,96,24.0,0,100.0,38.611789147639435,89.28571428571429
AE,pm25,µg/m³,2025-03-25,15.0,21.79790741370784,3,3,3,72,24.0,0,100.0,33.302178050909696,95.23809523809523
AE,pm25,µg/m³,2024-12-04,15.0,19.966650279583753,3,3,3,72,24.0,0,100.0,21.727301286481758,80.95238095238095
AE,pm25,µg/m³,2026-04-15,15.0,17.0171875,8,5,8,192,24.0,0,62.5,23.32955628496747,73.33333333333333
AE,pm25,µg/m³,2026-03-26,15.0,4.670370370370371,9,0,9,216,24.0,0,0.0,12.070210247841828,28.57142857142857
AE,pm25,µg/m³,2026-02-15,15.0,28.486519707119367,7,7,7,168,24.0,0,100.0,41.87121011050794,100.0
AE,pm25,µg/m³,2026-02-04,15.0,33.00992955130403,9,9,9,201,22.333333333333332,0,100.0,37.37958913983427,100.0
AE,pm25,µg/m³,2026-01-27,15.0,19.138442842377188,9,6,9,198,22.0,0,66.66666666666666,19.0454710860877,57.377049180327866
AE,pm25,µg/m³,2025-12-04,15.0,56.92187418440939,8,8,8,182,22.75,0,100.0,60.96159337790907,100.0
AE,pm25,µg/m³,2024-07-28,15.0,27.25833335849974,1,1,1,24,24.0,0,100.0,42.18455181334426,100.0
AE,pm25,µg/m³,2024-08-12,15.0,25.74293978346719,1,1,1,24,24.0,0,100.0,21.65079333294522,85.71428571428571
AE,pm25,µg/m³,2024-08-13,15.0,19.256539358033073,1,1,1,24,24.0,0,100.0,21.093319789327758,85.71428571428571
AE,pm25,µg/m³,2024-08-18,15.0,23.23658458753066,1,1,1,24,24.0,0,100.0,25.469243085322184,100.0
AE,pm25,µg/m³,2024-10-09,15.0,34.278607254227005,3,3,3,72,24.0,0,100.0,27.610578710456057,100.0
AE,pm25,µg/m³,2024-10-28,15.0,22.757889681392243,3,3,3,72,24.0,0,100.0,32.936866212230164,100.0
AE,pm25,µg/m³,2024-11-13,15.0,66.73115746356822,3,3,3,68,22.666666666666668,0,100.0,55.454574250091206,100.0
AE,pm25,µg/m³,2024-12-12,15.0,15.526853597274533,3,2,3,72,24.0,0,66.66666666666666,32.529539794491924,91.30434782608695
AE,pm25,µg/m³,2025-02-14,15.0,16.02674189494509,3,2,3,72,24.0,0,66.66666666666666,25.479750598236336,83.33333333333334
AE,pm25,µg/m³,2025-02-17,15.0,16.145712777420325,3,2,3,72,24.0,0,66.66666666666666,27.10166825812345,85.71428571428571
AE,pm25,µg/m³,2025-03-09,15.0,14.207901826611272,3,2,3,72,24.0,0,66.66666666666666,17.891950662169144,61.904761904761905
AE,pm25,µg/m³,2025-04-07,15.0,30.204993001840734,3,3,3,72,24.0,0,100.0,36.68540643571574,90.47619047619048
AE,pm25,µg/m³,2025-05-07,15.0,12.757219817940937,4,1,4,96,24.0,0,25.0,33.905799855304494,89.28571428571429
AE,pm25,µg/m³,2025-09-04,15.0,23.02434395797669,7,7,7,154,22.0,0,100.0,39.87020930667357,100.0
AE,pm25,µg/m³,2025-10-15,15.0,61.34368029121684,8,8,8,175,21.875,0,100.0,41.43630289586704,97.77777777777777
AE,pm25,µg/m³,2025-12-02,15.0,85.97176152380428,8,8,8,192,24.0,0,100.0,52.018538626224895,100.0
AE,pm25,µg/m³,2025-12-22,15.0,18.248975188126444,8,5,8,192,24.0,0,62.5,21.922627416076228,75.80645161290323
AE,pm25,µg/m³,2025-12-26,15.0,62.653898958030645,9,9,9,216,24.0,0,100.0,31.544485838445652,88.70967741935483
AE,pm25,µg/m³,2026-01-26,15.0,29.034005374477843,8,8,8,192,24.0,0,100.0,23.03089859539246,62.295081967213115
AE,pm25,µg/m³,2026-03-06,15.0,23.991666666666667,9,9,9,216,24.0,0,100.0,34.12066798941799,100.0
AE,pm25,µg/m³,2026-04-20,15.0,45.711309523809526,7,7,7,168,24.0,0,100.0,29.2203344727219,89.0909090909091
AE,pm25,µg/m³,2026-06-09,15.0,28.56904761904762,7,7,7,168,24.0,0,100.0,31.44277210884354,97.95918367346938
AE,pm25,µg/m³,2026-07-13,15.0,52.60104166666667,8,8,8,192,24.0,0,100.0,47.83963770604396,100.0
AE,pm25,µg/m³,2026-08-15,15.0,62.92395833333333,8,8,8,192,24.0,0,100.0,38.66644345238095,98.21428571428571
AE,pm25,µg/m³,2026-08-16,15.0,75.47552083333333,8,8,8,192,24.0,0,100.0,46.56592261904762,100.0
AE,pm25,µg/m³,2025-11-11,15.0,49.963811676113465,7,7,7,149,21.285714285714285,0,100.0,29.925550602108856,81.63265306122449
AE,pm25,µg/m³,2026-08-27,15.0,31.511979166666666,8,8,8,192,24.0,0,100.0,35.04665178571429,100.0
AE,pm25,µg/m³,2026-04-21,15.0,44.26607142857143,7,7,7,168,24.0,0,100.0,31.80023455775591,88.88888888888889
AE,pm25,µg/m³,2026-04-05,15.0,33.06296296296296,9,9,9,216,24.0,0,100.0,29.634722222222223,88.88888888888889
AE,pm25,µg/m³,2026-04-01,15.0,22.113888888888887,9,7,9,216,24.0,0,77.77777777777779,10.913492063492063,31.746031746031743
AE,pm25,µg/m³,2026-03-20,15.0,19.21388888888889,9,7,9,216,24.0,0,77.77777777777779,33.24358465608466,96.82539682539682
AE,pm25,µg/m³,2026-01-25,15.0,17.70758398092455,8,5,8,192,24.0,0,62.5,25.034730270569696,62.903225806451616
AE,pm25,µg/m³,2025-12-03,15.0,89.66242055510175,8,8,8,190,23.75,0,100.0,59.10813679452683,100.0
AE,pm25,µg/m³,2025-09-08,15.0,51.417253522274656,6,6,6,114,19.0,0,100.0,36.25612496844191,100.0
AE,pm25,µg/m³,2025-07-03,15.0,32.790242062390796,6,6,6,144,24.0,0,100.0,59.459764731226215,100.0
AE,pm25,µg/m³,2025-04-15,15.0,47.44694966960836,3,3,3,72,24.0,0,100.0,36.01979612193181,100.0
AE,pm25,µg/m³,2024-07-30,15.0,37.18055556880103,1,1,1,24,24.0,0,100.0,39.93281462444647,100.0
AE,pm25,µg/m³,2024-08-26,15.0,53.27517377667957,1,1,1,24,24.0,0,100.0,25.00928407647307,85.71428571428571
AE,pm25,µg/m³,2024-12-08,15.0,24.831147576371826,4,4,4,77,19.25,0,100.0,36.74675438865722,100.0
AE,pm25,µg/m³,2025-03-05,15.0,22.319454299079045,3,3,3,72,24.0,0,100.0,21.177098189777304,85.71428571428571
